^SAMPLE = GSM913972
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL
1416617_at	56	P
1416618_at	181.8	P
1416619_at	2110.6	P
1416620_at	337.4	P
1416621_at	714.6	P
1416622_at	325.5	P
1416623_at	3.6	A
1416624_a_at	12123.5	P
1416625_at	43.2	A
1416626_at	7.4	A
1416627_at	165.5	P
1416628_at	475.9	A
1416629_at	2011.9	P
1416630_at	276.1	P
1416631_at	664.4	P
1416632_at	29.1	A
1416633_a_at	6132	P
1416634_at	4431.7	P
1416635_at	1105	P
1416636_at	4106.2	P
1416637_at	2390.9	P
1416638_at	11.6	A
1416639_at	100.5	A
1416640_at	23.1	A
1416641_at	605.5	P
1416642_a_at	13326.2	P
1416643_at	13	A
1416644_a_at	6.8	A
1416645_a_at	165.3	P
1416646_at	83.2	M
1416647_at	314.6	P
1416648_at	777.3	P
1416649_at	10.6	A
1416650_at	2.5	A
1416651_at	348.5	P
1416652_at	15.2	A
1416653_at	2356.6	P
1416654_at	638	P
1416655_at	1015.1	P
1416656_at	5389.3	P
1416657_at	1428.7	P
1416658_at	22	A
1416659_at	3088.2	P
1416660_at	1115.6	P
1416661_at	266.4	P
1416662_at	9.7	A
1416663_at	4564.2	P
1416664_at	1774.5	P
1416665_at	1591.3	P
1416666_at	1470.6	P
1416667_at	1548.1	P
1416668_at	3274.1	P
1416669_s_at	9005.6	P
1416670_at	207.3	P
1416671_a_at	507.6	P
1416672_s_at	593.6	P
1416673_at	29	A
1416674_at	46.8	A
1416675_s_at	6.6	A
1416676_at	15.2	A
1416677_at	42.1	A
1416678_at	1943	P
1416679_at	1194.7	P
1416680_at	1485.4	P
1416681_at	332.7	P
1416682_at	144.6	P
1416683_at	1098.7	P
1416684_at	3041.9	P
1416685_s_at	3901	P
1416686_at	27.6	A
1416687_at	2.3	A
1416688_at	24.4	A
1416689_at	239.5	P
1416690_at	665.5	P
1416691_at	422.2	P
1416692_at	270.3	P
1416693_at	2.6	A
1416694_at	15.7	A
1416695_at	1871.2	P
1416696_at	563.7	P
1416697_at	33.6	A
1416698_a_at	5335.8	P
1416699_at	6429.6	P
1416700_at	517.1	P
1416701_at	461.6	P
1416702_at	51.3	A
1416703_at	1341.8	P
1416704_at	510.3	P
1416705_at	603.1	P
1416706_at	985.5	P
1416707_a_at	207.2	A
1416708_a_at	259.8	P
1416709_a_at	453	P
1416710_at	4.1	A
1416711_at	4.7	A
1416712_at	1194.4	P
1416713_at	34.8	A
1416714_at	638.5	P
1416715_at	1.7	A
1416716_at	55.6	A
1416717_at	15	A
1416718_at	20.5	A
1416719_a_at	8263.9	P
1416720_at	1065.7	P
1416721_s_at	1317.4	P
1416722_at	349.4	P
1416723_at	149.1	P
1416724_x_at	187.4	P
1416725_at	19.9	A
1416726_s_at	2876	P
1416727_a_at	2793.8	P
1416728_at	2620.8	P
1416729_at	29.2	A
1416730_at	321.4	P
1416731_at	1065.2	P
1416732_at	317.4	P
1416733_at	647	P
1416734_at	39.9	A
1416735_at	3514.8	P
1416736_at	389.4	P
1416737_at	201.6	A
1416738_at	453.8	P
1416739_a_at	124.4	P
1416740_at	13.4	A
1416741_at	9.4	A
1416742_at	1211.3	P
1416743_at	303.9	P
1416744_at	2.9	A
1416745_x_at	31.1	P
1416746_at	2004.8	P
1416747_at	958.8	P
1416748_a_at	391.5	P
1416749_at	267.4	P
1416750_at	549.4	P
1416751_a_at	262.5	P
1416752_at	39.5	A
1416753_at	184.6	A
1416754_at	17.1	A
1416755_at	1304.8	P
1416756_at	903.8	P
1416757_at	528.7	P
1416758_at	252.6	M
1416759_at	119	P
1416760_at	51.7	A
1416761_at	25.9	A
1416762_at	7846.3	P
1416763_at	1336.2	P
1416764_at	770.2	P
1416765_s_at	1405	P
1416766_at	1086.7	P
1416767_a_at	799.6	P
1416768_at	819.2	P
1416769_s_at	7410.6	P
1416770_at	94.2	A
1416771_at	2070.1	P
1416772_at	444.3	P
1416773_at	347	P
1416774_at	168.9	P
1416775_at	178.5	M
1416776_at	2.6	A
1416777_at	12.3	A
1416778_at	24.9	A
1416779_at	18.3	A
1416780_at	378.3	P
1416781_at	90.9	A
1416782_s_at	229.8	P
1416783_at	21	A
1416784_at	4.9	A
1416785_at	57.5	A
1416786_at	246.8	P
1416787_at	84.8	A
1416788_a_at	3752.7	P
1416789_at	4329.8	P
1416790_a_at	1685.8	P
1416791_a_at	957.5	P
1416792_at	1527.5	P
1416793_at	770.8	P
1416794_at	422.4	P
1416795_at	419.3	P
1416796_at	154.5	P
1416797_at	9.7	A
1416798_a_at	73	A
1416799_at	1181.8	P
1416800_at	471.4	P
1416801_at	118.6	P
1416802_a_at	632.5	P
1416803_at	83.1	P
1416804_at	283.3	P
1416805_at	1711	P
1416806_at	200.1	M
1416807_at	8662.2	P
1416808_at	30.1	A
1416809_at	30.5	A
1416810_at	555.3	P
1416811_s_at	66.6	P
1416812_at	542.5	P
1416813_at	315.6	P
1416814_at	270.1	P
1416815_s_at	3284.1	P
1416816_at	1175.7	P
1416817_at	43.8	A
1416818_at	6.6	A
1416819_at	3472.8	P
1416820_at	93.9	A
1416821_at	213.7	P
1416822_at	6.3	A
1416823_a_at	147.6	A
1416824_at	515.1	P
1416825_at	57	A
1416826_a_at	1130.2	P
1416827_at	290.8	P
1416828_at	14.5	A
1416829_at	9613.6	P
1416830_at	1877.3	P
1416831_at	588	P
1416832_at	18.3	A
1416833_at	44.1	P
1416834_x_at	1926.7	P
1416835_s_at	1639	P
1416836_at	2045.7	P
1416837_at	1400.2	P
1416838_at	750	P
1416839_at	2.3	A
1416840_at	4400.6	P
1416841_at	809.6	P
1416842_at	190.1	A
1416843_at	389.2	P
1416844_at	387.3	P
1416845_at	55.6	A
1416846_a_at	1.9	A
1416847_s_at	3.8	A
1416848_at	437.1	P
1416849_at	1082	P
1416850_s_at	2157.7	P
1416851_at	12.8	A
1416852_a_at	225.7	P
1416853_at	172.5	P
1416854_at	69	A
1416855_at	6.2	A
1416856_at	1707.1	P
1416857_at	1697.9	P
1416858_a_at	2082.6	P
1416859_at	815.4	P
1416860_s_at	393.6	P
1416861_at	586	P
1416862_at	242.8	P
1416863_at	12.7	A
1416864_at	390.2	P
1416865_at	38.1	A
1416866_at	533.9	P
1416867_at	478	P
1416868_at	858.3	P
1416869_x_at	37.4	A
1416870_at	206.4	P
1416871_at	2854.7	P
1416872_at	62.6	A
1416873_a_at	645.4	P
1416874_a_at	180.2	P
1416875_at	325.1	A
1416876_at	413.7	P
1416877_a_at	5453.6	P
1416878_at	136.5	P
1416879_at	55.9	P
1416880_at	4008.2	P
1416881_at	2565.2	P
1416882_at	3589	P
1416883_at	2204.5	P
1416884_at	1564.9	P
1416885_at	354.2	P
1416886_at	118.5	P
1416887_at	70.5	M
1416888_at	330.4	P
1416889_at	58.8	A
1416890_at	597.5	P
1416891_at	965.4	P
1416892_s_at	1369	P
1416893_at	454.3	P
1416894_at	460.4	P
1416895_at	31.2	A
1416896_at	1013.2	P
1416897_at	392.9	P
1416898_a_at	245.3	A
1416899_at	30.3	A
1416900_s_at	12.6	A
1416901_at	10521.4	P
1416902_a_at	4977.5	P
1416903_at	780.6	P
1416904_at	5321.1	P
1416905_at	8.4	A
1416906_at	2337	P
1416907_at	604.7	P
1416908_s_at	1308.7	P
1416909_at	581.9	P
1416910_at	1429.1	P
1416911_a_at	790.9	P
1416912_at	2509.3	P
1416913_at	2.8	A
1416914_s_at	1210	P
1416915_at	268.2	P
1416916_at	170.6	A
1416917_at	795.1	P
1416918_at	36.3	A
1416919_a_at	40	A
1416920_at	287.5	P
1416921_x_at	7773.9	P
1416922_a_at	1263.5	P
1416923_a_at	833.5	P
1416924_at	1035.2	P
1416925_at	765.2	P
1416926_at	1167.6	P
1416927_at	139.8	P
1416928_at	453.6	P
1416929_at	79.1	P
1416930_at	61.1	A
1416931_at	320.3	P
1416932_at	858.2	P
1416933_at	808.6	P
1416934_at	241	P
1416935_at	1248.6	P
1416936_at	44	A
1416937_at	4715.2	P
1416938_at	1744.6	P
1416939_at	1572.8	P
1416940_at	617.6	P
1416941_s_at	6497.3	P
1416942_at	260.3	P
1416943_at	2981.9	P
1416944_a_at	242.5	P
1416945_at	26.7	A
1416946_a_at	729.6	P
1416947_s_at	1312	P
1416948_at	1595.3	P
1416949_s_at	976.5	P
1416950_at	1313.5	P
1416951_a_at	5754.5	P
1416952_at	5955.9	P
1416953_at	54.4	A
1416954_at	539.6	P
1416955_at	179.3	P
1416956_at	448.9	P
1416957_at	11.3	A
1416958_at	800.7	P
1416959_at	120.6	A
1416960_at	397.3	P
1416961_at	1059.1	P
1416962_at	366.1	P
1416963_at	1360.7	P
1416964_at	152.8	P
1416965_at	27.5	A
1416966_at	17.7	A
1416967_at	2.6	A
1416968_a_at	3060.2	P
1416969_at	108.8	A
1416970_a_at	10324.7	P
1416971_at	6728.4	P
1416972_at	2733	P
1416973_at	2860.6	P
1416974_at	710.8	P
1416975_at	315.5	P
1416976_at	478.8	P
1416977_at	47.6	P
1416978_at	624.8	P
1416979_at	5017.6	P
1416980_at	8.9	A
1416981_at	218.8	A
1416982_at	229	P
1416983_s_at	186.1	P
1416984_at	1806.5	P
1416985_at	3202.7	P
1416986_a_at	1511.6	P
1416987_at	24.9	P
1416988_at	517.9	P
1416989_at	783.3	P
1416990_at	662.2	P
1416991_at	422.6	P
1416992_at	180.9	P
1416993_at	594.2	P
1416994_at	501.4	P
1416995_at	11.1	A
1416996_at	266	P
1416997_a_at	50	A
1416998_at	1701.6	P
1416999_at	21.6	A
1417000_at	155.8	A
1417001_a_at	1767.8	P
1417002_at	2454.4	P
1417003_at	64.1	P
1417004_at	1308.1	P
1417005_at	97.8	M
1417006_at	970	P
1417007_a_at	3693.6	P
1417008_at	322.6	P
1417009_at	6.3	A
1417010_at	661.7	P
1417011_at	2.9	A
1417012_at	43.6	A
1417013_at	15.6	A
1417014_at	87.8	A
1417015_at	141.3	P
1417016_at	324.2	P
1417017_at	3.8	A
1417018_at	13.5	A
1417019_a_at	238.6	P
1417020_at	18.8	A
1417021_a_at	37.1	A
1417022_at	63.6	A
1417023_a_at	7.5	A
1417024_at	580.2	P
1417025_at	747	P
1417026_at	833.1	P
1417027_at	27.9	P
1417028_a_at	34.3	P
1417029_a_at	16	A
1417030_at	214.2	P
1417031_at	181.4	P
1417032_at	1358.2	P
1417033_at	578.5	P
1417034_at	587.9	P
1417035_at	370.7	P
1417036_at	12.9	A
1417037_at	396.4	P
1417038_at	1782.6	P
1417039_a_at	240	P
1417040_a_at	70.1	A
1417041_at	699.9	P
1417042_at	285.6	P
1417043_at	59	P
1417044_at	418.5	P
1417045_at	522.9	P
1417046_at	320	P
1417047_at	5.6	A
1417048_at	20.5	A
1417049_at	55.5	A
1417050_at	12.7	A
1417051_at	10.7	A
1417052_at	2584.4	P
1417053_at	2310.1	P
1417054_a_at	1876.8	P
1417055_at	1959.2	P
1417056_at	2039.6	P
1417057_a_at	806.9	P
1417058_a_at	792	P
1417059_at	1308.4	P
1417060_at	502.2	P
1417061_at	150.2	P
1417062_at	362.8	P
1417063_at	41.1	A
1417064_at	1695.3	P
1417065_at	210	P
1417066_at	1689.9	P
1417067_s_at	102.2	P
1417068_a_at	2761.3	P
1417069_a_at	772.9	P
1417070_at	952.5	P
1417071_s_at	1176.4	P
1417072_at	31.9	A
1417073_a_at	833.8	P
1417074_at	45.8	A
1417075_at	1126	P
1417076_at	6.1	A
1417077_at	1644.4	P
1417078_at	68.2	A
1417079_s_at	90.1	P
1417080_a_at	448.6	P
1417081_a_at	2744.9	P
1417082_at	3815.1	P
1417083_at	5073.9	P
1417084_at	615.2	P
1417085_at	3.6	A
1417086_at	491.1	P
1417087_at	1382.2	P
1417088_at	197.8	P
1417089_a_at	217.9	P
1417090_at	268	P
1417091_at	851.2	P
1417092_at	2.6	A
1417093_a_at	169.2	P
1417094_at	1668.7	P
1417095_a_at	395.6	P
1417096_at	680.7	P
1417097_at	241.2	P
1417098_s_at	326.7	P
1417099_at	455.6	P
1417100_at	460.6	P
1417101_at	54.1	A
1417102_a_at	3513.8	P
1417103_at	2445.8	P
1417104_at	7314.2	P
1417105_at	2315.9	P
1417106_at	766.8	P
1417107_at	326.8	P
1417108_at	928.4	P
1417109_at	10.2	A
1417110_at	168.5	P
1417111_at	347.7	P
1417112_at	355.8	P
1417113_at	710.9	P
1417114_at	402.6	P
1417115_at	64.5	A
1417116_at	1260.8	P
1417117_at	7.1	A
1417118_a_at	593	P
1417119_at	268.7	P
1417120_at	279.9	A
1417121_at	34.5	A
1417122_at	373.1	P
1417123_at	279.5	P
1417124_at	4775.2	P
1417125_at	1480	P
1417126_a_at	4814.1	P
1417127_at	58.1	A
1417128_at	746.4	P
1417129_a_at	3.5	A
1417130_s_at	28.8	A
1417131_at	411.9	P
1417132_at	297	P
1417133_at	71.8	P
1417134_at	356.9	P
1417135_at	239.2	P
1417136_s_at	156.8	P
1417137_at	30.9	A
1417138_s_at	1481.8	P
1417139_at	292.4	P
1417140_a_at	688.9	P
1417141_at	349.6	P
1417142_at	295.1	P
1417143_at	156.2	P
1417144_at	352.4	P
1417145_at	193.2	P
1417146_at	366.3	P
1417147_at	40.9	A
1417148_at	2.3	A
1417149_at	23.9	A
1417150_at	750.7	P
1417151_a_at	19	A
1417152_at	161.4	P
1417153_at	7.6	A
1417154_at	101.1	A
1417155_at	24.7	A
1417156_at	11.9	A
1417157_at	1636.7	P
1417158_at	54.3	P
1417159_at	44.2	A
1417160_s_at	82.4	A
1417161_at	1916.4	P
1417162_at	402	P
1417163_at	17.3	A
1417164_at	70.8	A
1417165_at	1268.4	P
1417166_at	424.8	P
1417167_at	755.5	P
1417168_a_at	72.2	P
1417169_at	164.8	A
1417170_at	680.4	P
1417171_at	12.2	A
1417172_at	331.1	P
1417173_at	345.6	P
1417174_at	88.3	P
1417175_at	167.2	P
1417176_at	390.6	P
1417177_at	261	P
1417178_at	119.4	A
1417179_at	424.8	P
1417180_at	465	P
1417181_a_at	75	P
1417182_at	380.4	P
1417183_at	1122.9	P
1417184_s_at	63.5	A
1417185_at	913.5	P
1417186_at	3421.3	P
1417187_at	32.7	A
1417188_s_at	121.4	P
1417189_at	2863.4	P
1417190_at	828.1	P
1417191_at	1604.4	P
1417192_at	1725.7	P
1417193_at	3462.7	P
1417194_at	33.4	A
1417195_at	67.6	P
1417196_s_at	170.8	P
1417197_at	43.3	A
1417198_at	24.1	A
1417199_at	554.1	P
1417200_at	795.7	P
1417201_at	183	M
1417202_s_at	1939.9	P
1417203_at	198	P
1417204_at	1377.1	P
1417205_at	500.9	P
1417206_at	561.2	P
1417207_at	113.4	A
1417208_at	640.8	P
1417209_at	736	P
1417210_at	14.4	A
1417211_a_at	67.4	P
1417212_at	659	P
1417213_a_at	292	P
1417214_at	8.2	A
1417215_at	1.9	A
1417216_at	93.6	P
1417217_at	53.4	P
1417218_at	243.1	P
1417219_s_at	2843.2	P
1417220_at	15.2	A
1417221_at	16.1	A
1417222_a_at	1354.3	P
1417223_at	476.4	P
1417224_a_at	201.2	P
1417225_at	4681.6	P
1417226_at	316.3	P
1417227_at	916.2	P
1417228_at	278.9	A
1417229_at	175.3	A
1417230_at	4.7	A
1417231_at	12.3	A
1417232_at	57.4	A
1417233_at	745.9	P
1417234_at	7.1	A
1417235_at	38.8	A
1417236_at	145	M
1417237_at	186	P
1417238_at	1067.4	P
1417239_at	2077.8	P
1417240_at	363.7	P
1417241_at	363.7	P
1417242_at	2478.1	P
1417243_at	1212.9	P
1417244_a_at	332.4	P
1417245_at	246.1	P
1417246_at	53.9	A
1417247_at	261.3	P
1417248_at	404.8	P
1417249_at	53	A
1417250_at	683.8	P
1417251_at	35.6	A
1417252_at	676.9	P
1417253_at	1027.3	P
1417254_at	199.6	P
1417255_at	392.1	P
1417256_at	12.2	A
1417257_at	72.2	A
1417258_at	5162.6	P
1417259_a_at	2464.4	P
1417260_at	964.3	P
1417261_at	75.1	P
1417262_at	14.5	A
1417263_at	46.7	A
1417264_at	567.6	P
1417265_s_at	575.2	P
1417266_at	296.5	P
1417267_s_at	112.2	P
1417268_at	1622.3	P
1417269_at	2510.5	P
1417270_at	38.1	P
1417271_a_at	94.7	A
1417272_at	91.5	A
1417273_at	2.7	A
1417274_at	1376.9	P
1417275_at	5.8	A
1417276_at	1.2	A
1417277_at	605.5	P
1417278_a_at	8.3	A
1417279_at	153.8	P
1417280_at	30.9	A
1417281_a_at	9.3	A
1417282_at	83.3	A
1417283_at	40.7	A
1417284_at	542.2	P
1417285_a_at	2463.2	P
1417286_at	1187.8	P
1417287_at	549.4	P
1417288_at	1913.3	P
1417289_at	905.2	P
1417290_at	9.3	A
1417291_at	1100.2	P
1417292_at	495.2	P
1417293_at	303.3	P
1417294_at	360.3	P
1417295_at	317.4	P
1417296_at	999	P
1417297_at	328.7	P
1417298_at	567.5	P
1417299_at	243.8	P
1417300_at	282	P
1417301_at	82.2	A
1417302_at	67.3	A
1417303_at	121.4	P
1417304_at	19.4	A
1417305_at	196.4	P
1417306_at	580.7	P
1417307_at	30.4	A
1417308_at	5701.9	P
1417309_at	313.2	P
1417310_at	210.4	A
1417311_at	97.1	P
1417312_at	22.5	A
1417313_at	380.2	P
1417314_at	22.4	A
1417315_at	488.9	P
1417316_at	788.7	P
1417317_s_at	11138.7	P
1417318_at	1.4	A
1417319_at	21.8	P
1417320_at	2126.5	P
1417321_at	313	P
1417322_at	761.8	P
1417323_at	58.8	A
1417324_at	316.6	P
1417325_at	9.7	A
1417326_a_at	902.8	P
1417327_at	3249.3	P
1417328_at	129.9	P
1417329_at	205.2	P
1417330_at	95.3	M
1417331_a_at	126.2	P
1417332_at	7.1	A
1417333_at	386.6	P
1417334_at	228.5	P
1417335_at	12.2	A
1417336_a_at	27.8	A
1417337_at	1.1	A
1417338_at	17.4	A
1417339_a_at	7021.2	P
1417340_at	1023.9	P
1417341_a_at	787.9	P
1417342_at	134.2	P
1417343_at	1.9	A
1417344_at	2038.8	P
1417345_at	12.1	A
1417346_at	1210.5	P
1417347_at	16	A
1417348_at	636.1	P
1417349_at	1409.6	P
1417350_at	319.3	P
1417351_a_at	1599.7	P
1417352_s_at	1349.9	P
1417353_x_at	849.6	P
1417354_at	374.3	P
1417355_at	21.4	A
1417356_at	2.8	A
1417357_at	543.4	P
1417358_s_at	22.9	A
1417359_at	27.7	A
1417360_at	251.4	P
1417361_at	236.5	P
1417362_at	7.5	A
1417363_at	40	A
1417364_at	9503.3	P
1417365_a_at	4702.1	P
1417366_s_at	5032.7	P
1417367_at	6477.9	P
1417368_s_at	3452.6	P
1417369_at	790.6	P
1417370_at	25.9	A
1417371_at	309.3	P
1417372_a_at	569.7	P
1417373_a_at	4971.9	P
1417374_at	1843.1	P
1417375_at	30.2	A
1417376_a_at	954.9	P
1417377_at	990.6	P
1417378_at	1371.3	P
1417379_at	2112.7	P
1417380_at	3146.6	P
1417381_at	11.1	A
1417382_at	179.9	P
1417383_at	89	P
1417384_at	138.3	P
1417385_at	408.7	P
1417386_at	431.3	P
1417387_at	300.7	P
1417388_at	26	A
1417389_at	160.9	P
1417390_at	915.8	P
1417391_a_at	113.8	A
1417392_a_at	101.9	P
1417393_a_at	338.2	P
1417394_at	354.3	P
1417395_at	156.9	P
1417396_at	64.2	A
1417397_at	266.4	P
1417398_at	84	P
1417399_at	116.8	P
1417400_at	3735.1	P
1417401_at	858.8	P
1417402_at	577.3	P
1417403_at	4.8	A
1417404_at	201.5	P
1417405_at	1898	P
1417406_at	530.1	P
1417407_at	218.8	P
1417408_at	26.9	A
1417409_at	903.5	P
1417410_s_at	741.6	P
1417411_at	37.9	A
1417412_at	108.1	A
1417413_at	37.6	A
1417414_at	60.1	A
1417415_at	22.9	A
1417416_at	22.2	A
1417417_a_at	9771.2	P
1417418_s_at	5405.1	P
1417419_at	395.9	P
1417420_at	1023	P
1417421_at	736.2	P
1417422_at	3	A
1417423_at	406.9	A
1417424_at	1028.6	P
1417425_at	354.2	P
1417426_at	2666	P
1417427_at	842	P
1417428_at	109.4	A
1417429_at	47.9	P
1417430_at	129.5	P
1417431_a_at	719.4	P
1417432_a_at	2044.1	P
1417433_at	1760.5	P
1417434_at	923.4	P
1417435_at	452	P
1417436_at	7.1	A
1417437_at	371.1	P
1417438_at	433.8	P
1417439_at	11.8	A
1417440_at	361.7	P
1417441_at	946.7	P
1417442_a_at	256.2	P
1417443_at	41.8	A
1417444_at	156.3	P
1417445_at	197.9	P
1417446_at	247.6	P
1417447_at	20.2	A
1417448_at	182.8	P
1417449_at	432.9	P
1417450_a_at	245.2	P
1417451_a_at	12468.9	P
1417452_a_at	7418.3	P
1417453_at	388.9	P
1417454_at	664.5	P
1417455_at	3.4	A
1417456_at	570.5	P
1417457_at	2121.8	P
1417458_s_at	1960.7	P
1417459_at	5.9	A
1417460_at	5887.3	P
1417461_at	6268.9	P
1417462_at	5688.3	P
1417463_a_at	6914.1	P
1417464_at	4.9	A
1417465_at	1932.2	P
1417466_at	11.6	A
1417467_a_at	167.3	P
1417468_at	385.2	P
1417469_at	46.5	A
1417470_at	391.5	P
1417471_s_at	825.4	P
1417472_at	660.8	P
1417473_a_at	81.9	P
1417474_at	465.3	P
1417475_at	874.3	P
1417476_at	256.1	P
1417477_at	554.6	P
1417478_a_at	1794	P
1417479_at	191.3	P
1417480_at	452.3	P
1417481_at	113.5	A
1417482_at	42.6	A
1417483_at	97.8	P
1417484_at	1.2	A
1417485_at	28.6	P
1417486_at	3.4	A
1417487_at	57.4	A
1417488_at	26.7	A
1417489_at	9.2	A
1417490_at	8585.3	P
1417491_at	394.9	P
1417492_at	870	P
1417493_at	1116.4	P
1417494_a_at	17.4	A
1417495_x_at	14.8	A
1417496_at	35.4	A
1417497_at	17	A
1417498_at	39.5	A
1417499_at	2115.3	P
1417500_a_at	541.2	P
1417501_at	403.2	P
1417502_at	701.4	P
1417503_at	1242.7	P
1417504_at	19.8	A
1417505_s_at	201.2	P
1417506_at	1548	P
1417507_at	128.4	A
1417508_at	518.4	P
1417509_at	219.2	P
1417510_at	596	P
1417511_at	860.7	P
1417512_at	364.5	P
1417513_at	541.7	P
1417514_at	43.7	A
1417515_at	621.9	P
1417516_at	210.2	P
1417517_at	168.1	P
1417518_at	37.1	A
1417519_at	105.7	A
1417520_at	2.9	A
1417521_at	67.6	M
1417522_at	26.3	A
1417523_at	529	P
1417524_at	17.7	A
1417525_at	139	P
1417526_at	135.4	A
1417527_at	89.2	A
1417528_at	3.9	A
1417529_at	41.6	A
1417530_a_at	1753.8	P
1417531_at	1.7	A
1417532_at	4.9	A
1417533_a_at	222.4	P
1417534_at	78.3	A
1417535_at	131	P
1417536_at	1630.4	P
1417537_at	63.8	A
1417538_at	291.6	P
1417539_at	350	P
1417540_at	765.3	P
1417541_at	558.5	P
1417542_at	83.8	P
1417543_at	31.2	A
1417544_a_at	414	P
1417545_at	8.5	A
1417546_at	31.3	A
1417547_at	681.9	P
1417548_at	84.3	A
1417549_at	91.3	P
1417550_a_at	65.6	P
1417551_at	462.2	P
1417552_at	5.6	A
1417553_at	67.5	A
1417554_at	3.4	A
1417555_at	151.9	P
1417556_at	10.4	A
1417557_at	390.4	P
1417558_at	240.6	P
1417559_at	586.5	P
1417560_at	1260.9	P
1417561_at	38.6	A
1417562_at	1682.4	P
1417563_at	131.9	P
1417564_at	441.9	P
1417565_at	448.8	P
1417566_at	686.2	P
1417567_at	81.2	A
1417568_at	187.6	P
1417569_at	253.5	P
1417570_at	184.6	P
1417571_at	227	A
1417572_at	19.4	A
1417573_at	1900.1	P
1417574_at	27.6	A
1417575_at	75	A
1417576_a_at	48.7	A
1417577_at	10.7	A
1417578_a_at	569	P
1417579_x_at	419.5	P
1417580_s_at	131.7	P
1417581_at	207.3	P
1417582_s_at	221.8	P
1417583_a_at	1277.3	P
1417584_at	409.9	P
1417585_at	374.4	P
1417586_at	149.1	A
1417587_at	120.2	P
1417588_at	77.4	A
1417589_at	15.7	A
1417590_at	62.6	P
1417591_at	268.7	P
1417592_at	453.3	P
1417593_at	226.2	P
1417594_at	310.3	P
1417595_at	68	A
1417596_at	68.2	A
1417597_at	56.1	P
1417598_a_at	1216.8	P
1417599_at	69	P
1417600_at	22.6	A
1417601_at	55.1	P
1417602_at	20.7	A
1417603_at	6.9	A
1417604_at	353.8	P
1417605_s_at	299	P
1417606_a_at	7742.1	P
1417607_at	119.7	P
1417608_a_at	6770.5	P
1417609_at	1244.9	P
1417610_at	14.9	A
1417611_at	135.1	A
1417612_at	615.6	P
1417613_at	105.4	A
1417614_at	83	A
1417615_a_at	8490.3	P
1417616_at	2.1	A
1417617_at	8.7	A
1417618_at	7.5	A
1417619_at	245.5	P
1417620_at	4772.6	P
1417621_at	5433.6	P
1417622_at	247.8	P
1417623_at	43.6	M
1417624_at	2476.6	P
1417625_s_at	10.5	A
1417626_at	618	P
1417627_a_at	118.4	P
1417628_at	241.7	P
1417629_at	116.5	P
1417630_at	475.7	P
1417631_at	330.3	M
1417632_at	65.5	A
1417633_at	17.5	A
1417634_at	7.7	A
1417635_at	209.6	P
1417636_at	234.9	A
1417637_a_at	266.5	P
1417638_at	118.8	A
1417639_at	67.2	P
1417640_at	51.5	P
1417641_at	21.3	A
1417642_at	35.7	A
1417643_at	9.1	A
1417644_at	42.7	A
1417645_at	4	A
1417646_a_at	2517.2	P
1417647_at	1423.7	P
1417648_s_at	1077.3	P
1417649_at	28.1	A
1417650_at	43	A
1417651_at	83.1	P
1417652_a_at	3703.2	P
1417653_at	30.4	A
1417654_at	203	P
1417655_a_at	954	P
1417656_at	292.1	P
1417657_s_at	769.7	P
1417658_at	112.2	P
1417659_at	3283.5	P
1417660_s_at	3901.4	P
1417661_at	155.6	A
1417662_at	167	P
1417663_a_at	209.3	P
1417664_a_at	219.7	P
1417665_a_at	898.2	P
1417666_at	899.1	P
1417667_a_at	754.6	P
1417668_at	233.3	P
1417669_at	628.8	P
1417670_at	594.9	P
1417671_at	256.9	P
1417672_at	8.2	A
1417673_at	35.8	A
1417674_s_at	773.3	P
1417675_a_at	240.7	A
1417676_a_at	919.7	P
1417677_at	220.3	A
1417678_at	44.7	A
1417679_at	1.5	A
1417680_at	8.3	A
1417681_at	2677.1	P
1417682_a_at	151	A
1417683_at	676.4	P
1417684_at	868.5	P
1417685_at	880.2	P
1417686_at	2.6	A
1417687_at	84.5	A
1417688_at	364	P
1417689_a_at	91.8	P
1417690_at	916.8	P
1417691_at	1505	P
1417692_at	537.7	P
1417693_a_at	40.6	A
1417694_at	4.3	A
1417695_a_at	1114	P
1417696_at	639.1	P
1417697_at	268.4	P
1417698_at	863.5	P
1417699_at	536.5	P
1417700_at	2901.4	P
1417701_at	101.2	P
1417702_a_at	1977.4	P
1417703_at	161.9	P
1417704_a_at	32.4	P
1417705_at	148.7	P
1417706_at	652.6	P
1417707_at	153.7	P
1417708_at	6.7	A
1417709_at	25.4	A
1417710_at	1159.6	P
1417711_at	41.6	A
1417712_at	5483.1	P
1417713_at	2847.9	P
1417714_x_at	2.5	A
1417715_a_at	2874.1	P
1417716_at	745.6	P
1417717_a_at	30.4	A
1417718_at	3415	P
1417719_at	1966.8	P
1417720_at	1729	P
1417721_s_at	1848.7	P
1417722_at	1875.1	P
1417723_at	647.6	P
1417724_at	1049.2	P
1417725_a_at	113.4	A
1417726_at	680	P
1417727_at	1768.8	P
1417728_at	176.8	P
1417729_at	0.9	A
1417730_at	1896.9	P
1417731_at	452.7	P
1417732_at	57.2	P
1417733_at	1249.1	P
1417734_at	214.9	P
1417735_at	23.3	A
1417736_at	244.7	P
1417737_at	473.2	P
1417738_at	13.7	A
